gx,gy,gz,bx,by,bz,gpuId,smefficiency  
1,1,32768,32,1,1,0,97.1 
1,2,16384,32,1,1,0,97.31 
1,4,8192,32,1,1,0,97.31 
1,8,4096,32,1,1,0,97.42 
1,16,2048,32,1,1,0,97.04 
1,32,1024,32,1,1,0,97.62 
1,64,512,32,1,1,0,97.26 
1,128,256,32,1,1,0,97.2 
1,256,128,32,1,1,0,97.09 
1,512,64,32,1,1,0,97.23 
1,1024,32,32,1,1,0,97.14 
1,2048,16,32,1,1,0,97.51 
1,4096,8,32,1,1,0,97.16 
1,8192,4,32,1,1,0,97.54 
1,16384,2,32,1,1,0,97.44 
1,32768,1,32,1,1,0,97.06 
2,1,16384,32,1,1,0,97.42 
2,2,8192,32,1,1,0,97.09 
2,4,4096,32,1,1,0,97.21 
2,8,2048,32,1,1,0,97.35 
2,16,1024,32,1,1,0,97.23 
2,32,512,32,1,1,0,97.33 
2,64,256,32,1,1,0,97.35 
2,128,128,32,1,1,0,97.59 
2,256,64,32,1,1,0,97.32 
2,512,32,32,1,1,0,96.91 
2,1024,16,32,1,1,0,97.05 
2,2048,8,32,1,1,0,97.36 
2,4096,4,32,1,1,0,97.19 
2,8192,2,32,1,1,0,97.28 
2,16384,1,32,1,1,0,97.51 
4,1,8192,32,1,1,0,97.28 
4,2,4096,32,1,1,0,97.33 
4,4,2048,32,1,1,0,97.27 
4,8,1024,32,1,1,0,97.38 
4,16,512,32,1,1,0,97.43 
4,32,256,32,1,1,0,96.96 
4,64,128,32,1,1,0,97.33 
4,128,64,32,1,1,0,97.12 
4,256,32,32,1,1,0,97.47 
4,512,16,32,1,1,0,96.94 
4,1024,8,32,1,1,0,97.32 
4,2048,4,32,1,1,0,97.32 
4,4096,2,32,1,1,0,97.48 
4,8192,1,32,1,1,0,96.87 
8,1,4096,32,1,1,0,97.13 
8,2,2048,32,1,1,0,96.75 
8,4,1024,32,1,1,0,96.82 
8,8,512,32,1,1,0,97.11 
8,16,256,32,1,1,0,97.01 
8,32,128,32,1,1,0,96.99 
8,64,64,32,1,1,0,97.38 
8,128,32,32,1,1,0,97.2 
8,256,16,32,1,1,0,97.25 
8,512,8,32,1,1,0,97.39 
8,1024,4,32,1,1,0,96.98 
8,2048,2,32,1,1,0,97.0 
8,4096,1,32,1,1,0,96.95 
16,1,2048,32,1,1,0,96.91 
16,2,1024,32,1,1,0,97.05 
16,4,512,32,1,1,0,97.17 
16,8,256,32,1,1,0,96.86 
16,16,128,32,1,1,0,97.01 
16,32,64,32,1,1,0,96.9 
16,64,32,32,1,1,0,96.94 
16,128,16,32,1,1,0,97.04 
16,256,8,32,1,1,0,97.06 
16,512,4,32,1,1,0,97.01 
16,1024,2,32,1,1,0,96.77 
16,2048,1,32,1,1,0,97.0 
32,1,1024,32,1,1,0,97.19 
32,2,512,32,1,1,0,97.18 
32,4,256,32,1,1,0,97.02 
32,8,128,32,1,1,0,97.1 
32,16,64,32,1,1,0,96.74 
32,32,32,32,1,1,0,96.59 
32,64,16,32,1,1,0,97.02 
32,128,8,32,1,1,0,96.88 
32,256,4,32,1,1,0,96.97 
32,512,2,32,1,1,0,97.01 
32,1024,1,32,1,1,0,97.18 
64,1,512,32,1,1,0,97.22 
64,2,256,32,1,1,0,96.97 
64,4,128,32,1,1,0,96.75 
64,8,64,32,1,1,0,96.81 
64,16,32,32,1,1,0,96.97 
64,32,16,32,1,1,0,96.9 
64,64,8,32,1,1,0,97.2 
64,128,4,32,1,1,0,97.0 
64,256,2,32,1,1,0,96.93 
64,512,1,32,1,1,0,96.78 
128,1,256,32,1,1,0,97.24 
128,2,128,32,1,1,0,96.76 
128,4,64,32,1,1,0,96.7 
128,8,32,32,1,1,0,96.86 
128,16,16,32,1,1,0,96.86 
128,32,8,32,1,1,0,97.07 
128,64,4,32,1,1,0,97.02 
128,128,2,32,1,1,0,97.31 
128,256,1,32,1,1,0,97.47 
256,1,128,32,1,1,0,97.32 
256,2,64,32,1,1,0,97.15 
256,4,32,32,1,1,0,97.12 
256,8,16,32,1,1,0,97.25 
256,16,8,32,1,1,0,96.92 
256,32,4,32,1,1,0,97.18 
256,64,2,32,1,1,0,97.18 
256,128,1,32,1,1,0,97.12 
512,1,64,32,1,1,0,97.26 
512,2,32,32,1,1,0,97.14 
512,4,16,32,1,1,0,96.75 
512,8,8,32,1,1,0,97.09 
512,16,4,32,1,1,0,97.07 
512,32,2,32,1,1,0,96.88 
512,64,1,32,1,1,0,97.15 
1024,1,32,32,1,1,0,97.31 
1024,2,16,32,1,1,0,97.18 
1024,4,8,32,1,1,0,97.11 
1024,8,4,32,1,1,0,96.98 
1024,16,2,32,1,1,0,96.89 
1024,32,1,32,1,1,0,97.03 
2048,1,16,32,1,1,0,96.88 
2048,2,8,32,1,1,0,97.02 
2048,4,4,32,1,1,0,97.09 
2048,8,2,32,1,1,0,97.25 
2048,16,1,32,1,1,0,97.1 
4096,1,8,32,1,1,0,97.07 
4096,2,4,32,1,1,0,96.93 
4096,4,2,32,1,1,0,97.03 
4096,8,1,32,1,1,0,97.05 
8192,1,4,32,1,1,0,97.07 
8192,2,2,32,1,1,0,96.39 
8192,4,1,32,1,1,0,97.11 
16384,1,2,32,1,1,0,97.19 
16384,2,1,32,1,1,0,97.22 
32768,1,1,32,1,1,0,96.89 
1,1,16384,64,1,1,0,61.21 
1,2,8192,64,1,1,0,61.38 
1,4,4096,64,1,1,0,61.43 
1,8,2048,64,1,1,0,61.21 
1,16,1024,64,1,1,0,61.16 
1,32,512,64,1,1,0,61.15 
1,64,256,64,1,1,0,61.32 
1,128,128,64,1,1,0,61.4 
1,256,64,64,1,1,0,61.25 
1,512,32,64,1,1,0,61.29 
1,1024,16,64,1,1,0,61.27 
1,2048,8,64,1,1,0,61.4 
1,4096,4,64,1,1,0,61.21 
1,8192,2,64,1,1,0,61.35 
1,16384,1,64,1,1,0,61.09 
2,1,8192,64,1,1,0,61.34 
2,2,4096,64,1,1,0,61.46 
2,4,2048,64,1,1,0,61.31 
2,8,1024,64,1,1,0,61.22 
2,16,512,64,1,1,0,61.3 
2,32,256,64,1,1,0,61.31 
2,64,128,64,1,1,0,61.29 
2,128,64,64,1,1,0,61.34 
2,256,32,64,1,1,0,61.2 
2,512,16,64,1,1,0,61.26 
2,1024,8,64,1,1,0,61.31 
2,2048,4,64,1,1,0,61.25 
2,4096,2,64,1,1,0,61.33 
2,8192,1,64,1,1,0,61.3 
4,1,4096,64,1,1,0,61.3 
4,2,2048,64,1,1,0,61.28 
4,4,1024,64,1,1,0,61.26 
4,8,512,64,1,1,0,61.29 
4,16,256,64,1,1,0,61.32 
4,32,128,64,1,1,0,61.4 
4,64,64,64,1,1,0,61.31 
4,128,32,64,1,1,0,61.31 
4,256,16,64,1,1,0,61.27 
4,512,8,64,1,1,0,61.27 
4,1024,4,64,1,1,0,61.43 
4,2048,2,64,1,1,0,61.35 
4,4096,1,64,1,1,0,61.26 
8,1,2048,64,1,1,0,61.37 
8,2,1024,64,1,1,0,61.29 
8,4,512,64,1,1,0,61.24 
8,8,256,64,1,1,0,61.31 
8,16,128,64,1,1,0,61.23 
8,32,64,64,1,1,0,61.31 
8,64,32,64,1,1,0,61.32 
8,128,16,64,1,1,0,61.36 
8,256,8,64,1,1,0,61.41 
8,512,4,64,1,1,0,61.38 
8,1024,2,64,1,1,0,61.17 
8,2048,1,64,1,1,0,61.31 
16,1,1024,64,1,1,0,61.21 
16,2,512,64,1,1,0,61.33 
16,4,256,64,1,1,0,61.23 
16,8,128,64,1,1,0,61.28 
16,16,64,64,1,1,0,61.2 
16,32,32,64,1,1,0,61.26 
16,64,16,64,1,1,0,61.37 
16,128,8,64,1,1,0,61.31 
16,256,4,64,1,1,0,61.36 
16,512,2,64,1,1,0,61.31 
16,1024,1,64,1,1,0,61.23 
32,1,512,64,1,1,0,61.14 
32,2,256,64,1,1,0,61.23 
32,4,128,64,1,1,0,61.42 
32,8,64,64,1,1,0,61.23 
32,16,32,64,1,1,0,61.23 
32,32,16,64,1,1,0,61.37 
32,64,8,64,1,1,0,61.31 
32,128,4,64,1,1,0,61.23 
32,256,2,64,1,1,0,61.38 
32,512,1,64,1,1,0,61.31 
64,1,256,64,1,1,0,61.38 
64,2,128,64,1,1,0,61.35 
64,4,64,64,1,1,0,61.37 
64,8,32,64,1,1,0,61.37 
64,16,16,64,1,1,0,61.41 
64,32,8,64,1,1,0,61.4 
64,64,4,64,1,1,0,61.29 
64,128,2,64,1,1,0,61.17 
64,256,1,64,1,1,0,61.26 
128,1,128,64,1,1,0,61.32 
128,2,64,64,1,1,0,61.24 
128,4,32,64,1,1,0,61.28 
128,8,16,64,1,1,0,61.35 
128,16,8,64,1,1,0,61.47 
128,32,4,64,1,1,0,61.21 
128,64,2,64,1,1,0,61.21 
128,128,1,64,1,1,0,61.33 
256,1,64,64,1,1,0,61.31 
256,2,32,64,1,1,0,61.45 
256,4,16,64,1,1,0,61.33 
256,8,8,64,1,1,0,61.34 
256,16,4,64,1,1,0,61.25 
256,32,2,64,1,1,0,61.22 
256,64,1,64,1,1,0,61.32 
512,1,32,64,1,1,0,61.38 
512,2,16,64,1,1,0,61.28 
512,4,8,64,1,1,0,61.31 
512,8,4,64,1,1,0,61.3 
512,16,2,64,1,1,0,61.27 
512,32,1,64,1,1,0,61.26 
1024,1,16,64,1,1,0,61.3 
1024,2,8,64,1,1,0,61.32 
1024,4,4,64,1,1,0,61.33 
1024,8,2,64,1,1,0,61.23 
1024,16,1,64,1,1,0,61.42 
2048,1,8,64,1,1,0,61.27 
2048,2,4,64,1,1,0,61.24 
2048,4,2,64,1,1,0,61.32 
2048,8,1,64,1,1,0,61.32 
4096,1,4,64,1,1,0,61.38 
4096,2,2,64,1,1,0,61.28 
4096,4,1,64,1,1,0,61.43 
8192,1,2,64,1,1,0,61.27 
8192,2,1,64,1,1,0,61.26 
16384,1,1,64,1,1,0,61.31 
1,1,8192,128,1,1,0,35.96 
1,2,4096,128,1,1,0,35.7 
1,4,2048,128,1,1,0,35.79 
1,8,1024,128,1,1,0,35.81 
1,16,512,128,1,1,0,35.71 
1,32,256,128,1,1,0,35.88 
1,64,128,128,1,1,0,35.67 
1,128,64,128,1,1,0,35.62 
1,256,32,128,1,1,0,35.77 
1,512,16,128,1,1,0,35.75 
1,1024,8,128,1,1,0,35.87 
1,2048,4,128,1,1,0,35.91 
1,4096,2,128,1,1,0,35.84 
1,8192,1,128,1,1,0,35.68 
2,1,4096,128,1,1,0,35.81 
2,2,2048,128,1,1,0,35.82 
2,4,1024,128,1,1,0,35.82 
2,8,512,128,1,1,0,35.82 
2,16,256,128,1,1,0,35.91 
2,32,128,128,1,1,0,35.65 
2,64,64,128,1,1,0,35.65 
2,128,32,128,1,1,0,35.97 
2,256,16,128,1,1,0,35.77 
2,512,8,128,1,1,0,35.78 
2,1024,4,128,1,1,0,35.8 
2,2048,2,128,1,1,0,35.89 
2,4096,1,128,1,1,0,35.57 
4,1,2048,128,1,1,0,35.66 
4,2,1024,128,1,1,0,36.01 
4,4,512,128,1,1,0,35.72 
4,8,256,128,1,1,0,35.9 
4,16,128,128,1,1,0,35.81 
4,32,64,128,1,1,0,35.77 
4,64,32,128,1,1,0,35.59 
4,128,16,128,1,1,0,35.9 
4,256,8,128,1,1,0,35.8 
4,512,4,128,1,1,0,35.8 
4,1024,2,128,1,1,0,35.84 
4,2048,1,128,1,1,0,35.83 
8,1,1024,128,1,1,0,35.39 
8,2,512,128,1,1,0,35.89 
8,4,256,128,1,1,0,35.76 
8,8,128,128,1,1,0,35.91 
8,16,64,128,1,1,0,35.62 
8,32,32,128,1,1,0,35.83 
8,64,16,128,1,1,0,35.75 
8,128,8,128,1,1,0,35.87 
8,256,4,128,1,1,0,35.81 
8,512,2,128,1,1,0,35.8 
8,1024,1,128,1,1,0,35.74 
16,1,512,128,1,1,0,35.85 
16,2,256,128,1,1,0,35.76 
16,4,128,128,1,1,0,35.84 
16,8,64,128,1,1,0,35.74 
16,16,32,128,1,1,0,35.83 
16,32,16,128,1,1,0,35.9 
16,64,8,128,1,1,0,35.88 
16,128,4,128,1,1,0,35.9 
16,256,2,128,1,1,0,36.04 
16,512,1,128,1,1,0,35.67 
32,1,256,128,1,1,0,35.81 
32,2,128,128,1,1,0,35.85 
32,4,64,128,1,1,0,35.85 
32,8,32,128,1,1,0,35.81 
32,16,16,128,1,1,0,35.99 
32,32,8,128,1,1,0,35.94 
32,64,4,128,1,1,0,35.7 
32,128,2,128,1,1,0,35.75 
32,256,1,128,1,1,0,35.76 
64,1,128,128,1,1,0,35.73 
64,2,64,128,1,1,0,35.82 
64,4,32,128,1,1,0,35.67 
64,8,16,128,1,1,0,35.86 
64,16,8,128,1,1,0,35.9 
64,32,4,128,1,1,0,35.8 
64,64,2,128,1,1,0,35.78 
64,128,1,128,1,1,0,35.82 
128,1,64,128,1,1,0,35.82 
128,2,32,128,1,1,0,35.8 
128,4,16,128,1,1,0,35.87 
128,8,8,128,1,1,0,35.76 
128,16,4,128,1,1,0,35.85 
128,32,2,128,1,1,0,35.97 
128,64,1,128,1,1,0,35.7 
256,1,32,128,1,1,0,35.32 
256,2,16,128,1,1,0,35.8 
256,4,8,128,1,1,0,35.89 
256,8,4,128,1,1,0,36.0 
256,16,2,128,1,1,0,35.82 
256,32,1,128,1,1,0,35.83 
512,1,16,128,1,1,0,35.49 
512,2,8,128,1,1,0,35.61 
512,4,4,128,1,1,0,35.54 
512,8,2,128,1,1,0,35.93 
512,16,1,128,1,1,0,35.89 
1024,1,8,128,1,1,0,35.73 
1024,2,4,128,1,1,0,35.56 
1024,4,2,128,1,1,0,35.89 
1024,8,1,128,1,1,0,35.9 
2048,1,4,128,1,1,0,35.87 
2048,2,2,128,1,1,0,35.61 
2048,4,1,128,1,1,0,35.89 
4096,1,2,128,1,1,0,35.75 
4096,2,1,128,1,1,0,35.68 
8192,1,1,128,1,1,0,35.69 
1,1,4096,256,1,1,0,21.28 
1,2,2048,256,1,1,0,21.31 
1,4,1024,256,1,1,0,21.31 
1,8,512,256,1,1,0,21.31 
1,16,256,256,1,1,0,21.3 
1,32,128,256,1,1,0,21.37 
1,64,64,256,1,1,0,21.28 
1,128,32,256,1,1,0,21.29 
1,256,16,256,1,1,0,21.32 
1,512,8,256,1,1,0,21.31 
1,1024,4,256,1,1,0,21.3 
1,2048,2,256,1,1,0,21.32 
1,4096,1,256,1,1,0,21.27 
2,1,2048,256,1,1,0,21.3 
2,2,1024,256,1,1,0,21.32 
2,4,512,256,1,1,0,21.33 
2,8,256,256,1,1,0,21.31 
2,16,128,256,1,1,0,21.34 
2,32,64,256,1,1,0,21.33 
2,64,32,256,1,1,0,21.32 
2,128,16,256,1,1,0,21.33 
2,256,8,256,1,1,0,21.33 
2,512,4,256,1,1,0,21.3 
2,1024,2,256,1,1,0,21.3 
2,2048,1,256,1,1,0,21.3 
4,1,1024,256,1,1,0,21.3 
4,2,512,256,1,1,0,21.31 
4,4,256,256,1,1,0,21.33 
4,8,128,256,1,1,0,21.32 
4,16,64,256,1,1,0,21.3 
4,32,32,256,1,1,0,21.33 
4,64,16,256,1,1,0,21.32 
4,128,8,256,1,1,0,21.33 
4,256,4,256,1,1,0,21.32 
4,512,2,256,1,1,0,21.33 
4,1024,1,256,1,1,0,21.3 
8,1,512,256,1,1,0,21.31 
8,2,256,256,1,1,0,21.35 
8,4,128,256,1,1,0,21.33 
8,8,64,256,1,1,0,21.31 
8,16,32,256,1,1,0,21.31 
8,32,16,256,1,1,0,21.32 
8,64,8,256,1,1,0,21.33 
8,128,4,256,1,1,0,21.29 
8,256,2,256,1,1,0,21.3 
8,512,1,256,1,1,0,21.3 
16,1,256,256,1,1,0,21.3 
16,2,128,256,1,1,0,21.31 
16,4,64,256,1,1,0,21.31 
16,8,32,256,1,1,0,21.33 
16,16,16,256,1,1,0,21.32 
16,32,8,256,1,1,0,21.31 
16,64,4,256,1,1,0,21.32 
16,128,2,256,1,1,0,21.34 
16,256,1,256,1,1,0,21.31 
32,1,128,256,1,1,0,21.32 
32,2,64,256,1,1,0,21.32 
32,4,32,256,1,1,0,21.32 
32,8,16,256,1,1,0,21.31 
32,16,8,256,1,1,0,21.3 
32,32,4,256,1,1,0,21.3 
32,64,2,256,1,1,0,21.3 
32,128,1,256,1,1,0,21.29 
64,1,64,256,1,1,0,21.3 
64,2,32,256,1,1,0,21.3 
64,4,16,256,1,1,0,21.3 
64,8,8,256,1,1,0,21.33 
64,16,4,256,1,1,0,21.34 
64,32,2,256,1,1,0,21.32 
64,64,1,256,1,1,0,21.31 
128,1,32,256,1,1,0,21.3 
128,2,16,256,1,1,0,21.31 
128,4,8,256,1,1,0,21.35 
128,8,4,256,1,1,0,21.32 
128,16,2,256,1,1,0,21.31 
128,32,1,256,1,1,0,21.31 
256,1,16,256,1,1,0,21.3 
256,2,8,256,1,1,0,21.27 
256,4,4,256,1,1,0,21.31 
256,8,2,256,1,1,0,21.32 
256,16,1,256,1,1,0,21.3 
512,1,8,256,1,1,0,21.3 
512,2,4,256,1,1,0,21.31 
512,4,2,256,1,1,0,21.33 
512,8,1,256,1,1,0,21.29 
1024,1,4,256,1,1,0,21.31 
1024,2,2,256,1,1,0,21.32 
1024,4,1,256,1,1,0,21.28 
2048,1,2,256,1,1,0,21.3 
2048,2,1,256,1,1,0,21.3 
4096,1,1,256,1,1,0,21.29 
1,1,2048,512,1,1,0,11.11 
1,2,1024,512,1,1,0,11.14 
1,4,512,512,1,1,0,11.14 
1,8,256,512,1,1,0,11.12 
1,16,128,512,1,1,0,11.13 
1,32,64,512,1,1,0,11.13 
1,64,32,512,1,1,0,11.13 
1,128,16,512,1,1,0,11.13 
1,256,8,512,1,1,0,11.12 
1,512,4,512,1,1,0,11.13 
1,1024,2,512,1,1,0,11.14 
1,2048,1,512,1,1,0,11.1 
2,1,1024,512,1,1,0,11.13 
2,2,512,512,1,1,0,11.13 
2,4,256,512,1,1,0,11.13 
2,8,128,512,1,1,0,11.13 
2,16,64,512,1,1,0,11.14 
2,32,32,512,1,1,0,11.14 
2,64,16,512,1,1,0,11.13 
2,128,8,512,1,1,0,11.13 
2,256,4,512,1,1,0,11.15 
2,512,2,512,1,1,0,11.13 
2,1024,1,512,1,1,0,11.13 
4,1,512,512,1,1,0,11.12 
4,2,256,512,1,1,0,11.14 
4,4,128,512,1,1,0,11.13 
4,8,64,512,1,1,0,11.13 
4,16,32,512,1,1,0,11.13 
4,32,16,512,1,1,0,11.12 
4,64,8,512,1,1,0,11.14 
4,128,4,512,1,1,0,11.13 
4,256,2,512,1,1,0,11.13 
4,512,1,512,1,1,0,11.12 
8,1,256,512,1,1,0,11.13 
8,2,128,512,1,1,0,11.13 
8,4,64,512,1,1,0,11.13 
8,8,32,512,1,1,0,11.14 
8,16,16,512,1,1,0,11.14 
8,32,8,512,1,1,0,11.14 
8,64,4,512,1,1,0,11.13 
8,128,2,512,1,1,0,11.14 
8,256,1,512,1,1,0,11.13 
16,1,128,512,1,1,0,11.13 
16,2,64,512,1,1,0,11.13 
16,4,32,512,1,1,0,11.13 
16,8,16,512,1,1,0,11.13 
16,16,8,512,1,1,0,11.14 
16,32,4,512,1,1,0,11.14 
16,64,2,512,1,1,0,11.14 
16,128,1,512,1,1,0,11.13 
32,1,64,512,1,1,0,11.14 
32,2,32,512,1,1,0,11.14 
32,4,16,512,1,1,0,11.13 
32,8,8,512,1,1,0,11.13 
32,16,4,512,1,1,0,11.14 
32,32,2,512,1,1,0,11.13 
32,64,1,512,1,1,0,11.12 
64,1,32,512,1,1,0,11.12 
64,2,16,512,1,1,0,11.13 
64,4,8,512,1,1,0,11.13 
64,8,4,512,1,1,0,11.13 
64,16,2,512,1,1,0,11.15 
64,32,1,512,1,1,0,11.13 
128,1,16,512,1,1,0,11.13 
128,2,8,512,1,1,0,11.13 
128,4,4,512,1,1,0,11.14 
128,8,2,512,1,1,0,11.13 
128,16,1,512,1,1,0,11.13 
256,1,8,512,1,1,0,11.14 
256,2,4,512,1,1,0,11.13 
256,4,2,512,1,1,0,11.13 
256,8,1,512,1,1,0,11.12 
512,1,4,512,1,1,0,11.13 
512,2,2,512,1,1,0,11.14 
512,4,1,512,1,1,0,11.13 
1024,1,2,512,1,1,0,11.13 
1024,2,1,512,1,1,0,11.13 
2048,1,1,512,1,1,0,11.11 
1,1,1024,1024,1,1,0,5.65 
1,2,512,1024,1,1,0,5.65 
1,4,256,1024,1,1,0,5.66 
1,8,128,1024,1,1,0,5.66 
1,16,64,1024,1,1,0,5.66 
1,32,32,1024,1,1,0,5.66 
1,64,16,1024,1,1,0,5.66 
1,128,8,1024,1,1,0,5.66 
1,256,4,1024,1,1,0,5.66 
1,512,2,1024,1,1,0,5.66 
1,1024,1,1024,1,1,0,5.65 
2,1,512,1024,1,1,0,5.66 
2,2,256,1024,1,1,0,5.66 
2,4,128,1024,1,1,0,5.66 
2,8,64,1024,1,1,0,5.66 
2,16,32,1024,1,1,0,5.66 
2,32,16,1024,1,1,0,5.66 
2,64,8,1024,1,1,0,5.66 
2,128,4,1024,1,1,0,5.66 
2,256,2,1024,1,1,0,5.66 
2,512,1,1024,1,1,0,5.66 
4,1,256,1024,1,1,0,5.66 
4,2,128,1024,1,1,0,5.66 
4,4,64,1024,1,1,0,5.66 
4,8,32,1024,1,1,0,5.66 
4,16,16,1024,1,1,0,5.66 
4,32,8,1024,1,1,0,5.66 
4,64,4,1024,1,1,0,5.67 
4,128,2,1024,1,1,0,5.66 
4,256,1,1024,1,1,0,5.65 
8,1,128,1024,1,1,0,5.66 
8,2,64,1024,1,1,0,5.66 
8,4,32,1024,1,1,0,5.66 
8,8,16,1024,1,1,0,5.68 
8,16,8,1024,1,1,0,5.66 
8,32,4,1024,1,1,0,5.66 
8,64,2,1024,1,1,0,5.66 
8,128,1,1024,1,1,0,5.65 
16,1,64,1024,1,1,0,5.66 
16,2,32,1024,1,1,0,5.66 
16,4,16,1024,1,1,0,5.66 
16,8,8,1024,1,1,0,5.66 
16,16,4,1024,1,1,0,5.66 
16,32,2,1024,1,1,0,5.66 
16,64,1,1024,1,1,0,5.66 
32,1,32,1024,1,1,0,5.66 
32,2,16,1024,1,1,0,5.66 
32,4,8,1024,1,1,0,5.66 
32,8,4,1024,1,1,0,5.66 
32,16,2,1024,1,1,0,5.66 
32,32,1,1024,1,1,0,5.66 
64,1,16,1024,1,1,0,5.66 
64,2,8,1024,1,1,0,5.65 
64,4,4,1024,1,1,0,5.66 
64,8,2,1024,1,1,0,5.66 
64,16,1,1024,1,1,0,5.66 
128,1,8,1024,1,1,0,5.66 
128,2,4,1024,1,1,0,5.66 
128,4,2,1024,1,1,0,5.66 
128,8,1,1024,1,1,0,5.65 
256,1,4,1024,1,1,0,5.66 
256,2,2,1024,1,1,0,5.65 
256,4,1,1024,1,1,0,5.66 
512,1,2,1024,1,1,0,5.66 
512,2,1,1024,1,1,0,5.66 
1024,1,1,1024,1,1,0,5.65 
1,1,32768,16,2,1,0,97.43 
1,2,16384,16,2,1,0,97.25 
1,4,8192,16,2,1,0,97.26 
1,8,4096,16,2,1,0,97.15 
1,16,2048,16,2,1,0,97.31 
1,32,1024,16,2,1,0,97.27 
1,64,512,16,2,1,0,97.3 
1,128,256,16,2,1,0,97.43 
1,256,128,16,2,1,0,97.03 
1,512,64,16,2,1,0,97.35 
1,1024,32,16,2,1,0,97.3 
1,2048,16,16,2,1,0,97.02 
1,4096,8,16,2,1,0,97.32 
1,8192,4,16,2,1,0,97.18 
1,16384,2,16,2,1,0,96.78 
1,32768,1,16,2,1,0,97.22 
2,1,16384,16,2,1,0,97.35 
2,2,8192,16,2,1,0,97.25 
2,4,4096,16,2,1,0,97.2 
2,8,2048,16,2,1,0,96.96 
2,16,1024,16,2,1,0,97.22 
2,32,512,16,2,1,0,97.43 
2,64,256,16,2,1,0,97.0 
2,128,128,16,2,1,0,97.05 
2,256,64,16,2,1,0,97.23 
2,512,32,16,2,1,0,96.85 
2,1024,16,16,2,1,0,96.95 
2,2048,8,16,2,1,0,97.42 
2,4096,4,16,2,1,0,97.17 
2,8192,2,16,2,1,0,97.38 
2,16384,1,16,2,1,0,97.17 
4,1,8192,16,2,1,0,97.25 
4,2,4096,16,2,1,0,97.33 
4,4,2048,16,2,1,0,97.03 
4,8,1024,16,2,1,0,97.2 
4,16,512,16,2,1,0,97.11 
4,32,256,16,2,1,0,96.86 
4,64,128,16,2,1,0,97.45 
4,128,64,16,2,1,0,97.34 
4,256,32,16,2,1,0,97.23 
4,512,16,16,2,1,0,97.34 
4,1024,8,16,2,1,0,97.26 
4,2048,4,16,2,1,0,97.44 
4,4096,2,16,2,1,0,97.37 
4,8192,1,16,2,1,0,97.18 
8,1,4096,16,2,1,0,97.23 
8,2,2048,16,2,1,0,97.35 
8,4,1024,16,2,1,0,97.43 
8,8,512,16,2,1,0,97.35 
8,16,256,16,2,1,0,97.21 
8,32,128,16,2,1,0,97.15 
8,64,64,16,2,1,0,97.37 
8,128,32,16,2,1,0,97.39 
8,256,16,16,2,1,0,97.21 
8,512,8,16,2,1,0,97.19 
8,1024,4,16,2,1,0,96.98 
8,2048,2,16,2,1,0,97.3 
8,4096,1,16,2,1,0,97.57 
16,1,2048,16,2,1,0,97.51 
16,2,1024,16,2,1,0,97.4 
16,4,512,16,2,1,0,97.03 
16,8,256,16,2,1,0,97.5 
16,16,128,16,2,1,0,97.41 
16,32,64,16,2,1,0,97.29 
16,64,32,16,2,1,0,97.02 
16,128,16,16,2,1,0,97.13 
16,256,8,16,2,1,0,97.21 
16,512,4,16,2,1,0,97.22 
16,1024,2,16,2,1,0,97.27 
16,2048,1,16,2,1,0,96.8 
32,1,1024,16,2,1,0,97.38 
32,2,512,16,2,1,0,97.2 
32,4,256,16,2,1,0,97.27 
32,8,128,16,2,1,0,97.38 
32,16,64,16,2,1,0,97.07 
32,32,32,16,2,1,0,97.08 
32,64,16,16,2,1,0,97.4 
32,128,8,16,2,1,0,97.34 
32,256,4,16,2,1,0,97.08 
32,512,2,16,2,1,0,97.24 
32,1024,1,16,2,1,0,97.24 
64,1,512,16,2,1,0,97.3 
64,2,256,16,2,1,0,97.24 
64,4,128,16,2,1,0,97.27 
64,8,64,16,2,1,0,97.32 
64,16,32,16,2,1,0,97.29 
64,32,16,16,2,1,0,97.2 
64,64,8,16,2,1,0,96.88 
64,128,4,16,2,1,0,97.26 
64,256,2,16,2,1,0,96.99 
64,512,1,16,2,1,0,97.48 
128,1,256,16,2,1,0,97.37 
128,2,128,16,2,1,0,97.17 
128,4,64,16,2,1,0,97.47 
128,8,32,16,2,1,0,97.22 
128,16,16,16,2,1,0,97.41 
128,32,8,16,2,1,0,97.32 
128,64,4,16,2,1,0,97.22 
128,128,2,16,2,1,0,97.15 
128,256,1,16,2,1,0,97.27 
256,1,128,16,2,1,0,97.29 
256,2,64,16,2,1,0,97.1 
256,4,32,16,2,1,0,97.1 
256,8,16,16,2,1,0,97.15 
256,16,8,16,2,1,0,97.14 
256,32,4,16,2,1,0,97.27 
256,64,2,16,2,1,0,97.18 
256,128,1,16,2,1,0,97.35 
512,1,64,16,2,1,0,96.94 
512,2,32,16,2,1,0,97.53 
512,4,16,16,2,1,0,97.17 
512,8,8,16,2,1,0,97.19 
512,16,4,16,2,1,0,97.47 
512,32,2,16,2,1,0,97.29 
512,64,1,16,2,1,0,97.41 
1024,1,32,16,2,1,0,97.34 
1024,2,16,16,2,1,0,97.37 
1024,4,8,16,2,1,0,97.24 
1024,8,4,16,2,1,0,97.4 
1024,16,2,16,2,1,0,97.36 
1024,32,1,16,2,1,0,97.42 
2048,1,16,16,2,1,0,97.25 
2048,2,8,16,2,1,0,97.36 
2048,4,4,16,2,1,0,97.34 
