Kernel,gx,gy,gz,bx,by,bz,gpuId,smefficiency
0,1,128,4,1,2,16,0,17.58
0,16,2,4,1,128,1,0,7.6
0,8,2,1,1,1024,1,0,5.5
0,32,4,1,4,16,2,0,7.6
0,2,2,16,2,128,1,0,7.49
0,4,4,2,1,64,8,0,7.55
0,64,2,1,8,1,16,0,7.22
0,16,2,1,1,32,16,0,4.95
0,64,1,8,8,4,1,0,17.41
0,8,2,4,32,8,1,0,7.43
0,4,8,2,32,1,8,0,7.34
0,2,64,1,64,1,2,0,7.15
0,8,4,1,32,1,16,0,7.41
0,1,32,2,2,128,1,0,7.0
0,2,16,4,16,8,1,0,7.24
0,2,4,2,4,256,1,0,5.79
0,8,8,4,8,1,8,0,10.55
0,16,1,8,32,2,2,0,7.11
0,1,1,256,2,8,4,0,10.47
0,16,8,4,16,2,1,0,17.54
0,4,8,2,256,1,1,0,7.4
0,4,32,1,2,8,8,0,7.69
0,4,2,4,128,1,4,0,7.49
0,2,16,8,8,4,2,0,11.14
0,4,4,16,16,2,2,0,10.98
0,128,2,2,1,2,16,0,17.57
0,4,4,1,64,4,4,0,5.78
0,1,32,2,16,8,2,0,7.8
0,32,1,2,2,32,4,0,7.62
0,64,1,2,4,8,4,0,7.48
0,1,4,8,64,2,4,0,7.68
0,2,4,16,16,8,1,0,7.42
0,16,1,2,4,4,32,0,7.67
0,2,8,1,1,512,2,0,5.06
0,8,2,8,32,2,2,0,7.76
0,64,2,2,2,16,2,0,10.52
0,16,1,2,8,2,32,0,7.45
0,2,1,32,64,1,4,0,7.3
0,16,2,4,2,1,64,0,7.45
0,16,4,2,4,32,1,0,7.6
0,2,2,16,64,1,4,0,7.5
0,4,2,8,32,4,2,0,7.93
0,32,2,1,32,2,4,0,7.42
0,64,2,4,2,16,1,0,17.58
0,4,4,4,64,2,2,0,7.8
0,32,1,2,16,8,2,0,7.84
0,2,1,64,1,16,8,0,7.61
0,1,128,4,16,1,2,0,17.63
0,1,4,4,128,2,4,0,5.87
0,2,32,8,2,1,16,0,17.59
0,4,32,1,32,2,2,0,7.51
0,1,4,8,64,4,2,0,7.64
0,8,2,4,4,8,8,0,7.22
0,8,2,2,8,32,2,0,7.64
0,8,8,8,1,16,2,0,17.65
0,2,8,32,4,2,4,0,17.93
